# tempo_detrend fluxo_detrend
1339.927672 0.999807
1339.929060 1.000201
1339.930449 0.999606
1339.931838 0.999503
1339.933227 0.999672
1339.934616 0.999958
1339.936005 0.999768
1339.937394 1.000280
1339.938782 0.999699
1339.940171 0.999931
1339.941560 0.999857
1339.942949 0.999930
1339.944338 1.000037
1339.945727 1.000226
1339.947116 1.000070
1339.948504 0.999556
1339.949893 1.000213
1339.951282 1.000638
1339.952671 1.000203
1339.954060 0.999715
1339.955449 0.999827
1339.956838 1.000098
1339.958226 0.999921
1339.959615 1.000004
1339.961004 1.000164
1339.962393 0.999909
1339.963782 1.000189
1339.965171 1.000417
1339.966560 0.999845
1339.967948 1.000121
1339.969337 1.000042
1339.970726 1.000292
1339.972115 1.000255
1339.973504 1.000265
1339.974893 1.000189
1339.976282 1.000286
1339.977670 0.999785
1339.979059 1.000113
1339.980448 0.999829
1339.981837 0.999654
1339.983226 1.000275
1339.984615 1.000320
1339.986004 0.999764
1339.987392 1.000253
1339.988781 1.000497
1339.990170 1.000026
1339.991559 0.999947
1339.992948 0.999829
1339.994337 0.999688
1339.995726 1.000675
1339.997114 1.000480
1339.998503 1.000023
1339.999892 0.999851
1340.001281 1.000147
1340.002670 1.000291
1340.004059 1.000161
1340.005447 0.999846
1340.006836 0.999892
1340.008225 1.000195
1340.009614 0.999764
1340.011003 1.000448
1340.012392 1.000119
1340.013781 0.999890
1340.015169 1.000031
1340.016558 0.999864
1340.017947 1.000054
1340.019336 1.000398
1340.020725 1.000210
1340.022114 0.999828
1340.023503 1.000175
1340.024891 0.999432
1340.026280 1.000498
1340.027669 1.000507
1340.029058 1.000479
1340.030447 0.999235
1340.031836 1.000315
1340.033225 1.000675
1340.034613 1.000303
1340.036002 1.000060
1340.037391 0.999780
1340.038780 1.000297
1340.040169 1.000317
1340.041558 1.000895
1340.042947 0.999734
1340.044335 1.000130
1340.045724 0.999736
1340.047113 1.000289
1340.048502 1.000316
1340.049891 1.000465
1340.051280 1.000294
1340.052669 0.999858
1340.054057 0.999934
1340.055446 1.000615
1340.056835 1.000123
1340.058224 0.999641
1340.059613 1.000402
1340.061002 1.000237
1340.062391 0.999912
1340.063779 1.000258
1340.065168 0.999800
1340.066557 1.000263
1340.067946 0.999884
1340.069335 0.999914
1340.070724 1.000053
1340.072113 1.000175
1340.073501 0.999741
1340.074890 0.999894
1340.076279 0.999631
1340.077668 0.999479
1340.079057 1.000100
1340.080446 1.000082
1340.081835 0.999762
1340.083223 0.999998
1340.084612 0.999976
1340.086001 0.999695
1340.087390 0.999756
1340.088779 0.999742
1340.090168 1.000132
1340.091557 0.999424
1340.092945 0.999904
1340.094334 1.000094
1340.095723 0.999675
1340.097112 0.999694
1340.098501 0.999608
1340.099890 0.999641
1340.101279 0.999342
1340.102667 1.000326
1340.104056 1.000169
1340.105445 1.000121
1340.106834 0.999994
1340.108223 0.999432
1340.109612 0.999861
1340.111001 0.999118
1340.112389 0.999772
1340.113778 1.000144
1340.115167 1.000141
1340.116556 0.999814
1340.117945 0.999865
1340.119334 1.000423
1340.120723 0.999800
1340.122111 1.000416
1340.123500 1.000226
1340.124889 0.999883
1340.126278 0.999968
1340.127667 1.000524
1340.129056 0.999996
1340.130445 1.000158
1340.131833 0.999840
1340.133222 0.999893
1340.134611 0.999985
1340.136000 0.999973
1340.137389 0.999579
1340.138778 0.999978
1340.140166 0.999698
1340.141555 1.000261
1340.142944 0.999951
1340.144333 1.000455
1340.145722 1.000102
1340.147111 0.999324
1340.148500 0.999974
1340.149888 1.000515
1340.151277 1.000248
1340.152666 1.000191
1340.154055 0.999902
1340.155444 1.000046
1340.156833 1.000006
1340.158222 1.000232
1340.159610 0.999778
1340.160999 0.999794
1340.162388 0.999748
1340.163777 0.999658
1340.165166 0.999788
1340.166555 0.999853
1340.167944 1.000034
1340.169332 1.000165
1340.170721 0.999892
1340.172110 0.999884
1340.173499 1.000168
1340.174888 0.999716
1340.176277 1.000104
1340.177666 0.999717
1340.179054 0.999597
1340.180443 1.000024
1340.181832 1.000478
1340.183221 1.000265
1340.184610 0.999879
1340.185999 1.000612
1340.187388 1.000208
1340.188776 1.000362
1340.190165 1.000328
1340.191554 0.999822
1340.192943 1.000618
1340.194332 1.000517
1340.195721 0.999942
1340.197110 1.000233
1340.198498 1.000294
1340.199887 0.999624
1340.201276 1.000316
1340.202665 0.999715
1340.204054 1.000103
1340.205443 1.000360
1340.206832 1.000190
1340.208220 0.999967
1340.209609 1.000594
1340.210998 1.000035
1340.212387 1.000533
1340.213776 1.000012
1340.215165 0.999721
1340.216554 0.999751
1340.217942 1.000129
1340.219331 1.000494
1340.220720 1.000337
1340.222109 0.999765
1340.223498 1.000106
1340.224887 1.000043
1340.226276 1.000214
1340.227664 0.999600
1340.229053 1.000054
1340.230442 0.999545
1340.231831 1.000406
1340.233220 0.999608
1340.234609 1.000403
1340.235998 1.000709
1340.237386 1.000041
1340.238775 1.000082
1340.240164 0.999820
1340.241553 0.999876
1340.242942 1.000336
1340.244331 0.999831
1340.245720 1.000044
1340.247108 0.999346
1340.248497 0.999904
1340.249886 0.999954
1340.251275 0.999499
1340.252664 1.000132
1340.254053 0.999929
1340.255441 0.999550
1340.256830 1.000121
1340.258219 1.000236
1340.259608 1.000035
1340.260997 1.000141
1340.262386 0.999889
1340.263775 0.999944
1340.265163 0.999407
1340.266552 1.000239
1340.267941 0.999923
1340.269330 1.000160
1340.270719 0.999474
1340.272108 1.000162
1340.273497 0.999823
1340.274885 1.000149
1340.276274 0.999416
1340.277663 1.000403
1340.279052 0.999958
1340.280441 0.999595
1340.281830 0.999583
1340.283219 1.000530
1340.284607 0.998934
1340.285996 0.999694
1340.287385 0.999984
1340.288774 1.000115
1340.290163 0.999806
1340.291552 0.999473
1340.292941 0.999972
1340.294329 1.000054
1340.295718 0.999309
1340.297107 1.000196
1340.298496 1.000301
1340.299885 0.999764
1340.301274 1.000017
1340.302663 0.999638
1340.304051 0.999662
1340.305440 0.999721
1340.306829 0.999415
1340.308218 0.999930
1340.309607 0.999873
1340.310996 0.999869
1340.312385 1.000209
1340.313773 1.000080
1340.315162 0.999635
1340.316551 1.000386
1340.317940 0.999817
1340.319329 1.000050
1340.320718 1.000030
1340.322107 1.000111
1340.323495 1.000000
1340.324884 0.999668
1340.326273 0.999976
1340.327662 1.000379
1340.329051 0.999732
1340.330440 1.000508
1340.331829 0.999700
1340.333217 1.000186
1340.334606 0.999636
1340.335995 0.999991
1340.337384 0.999958
1340.338773 1.000063
1340.340162 0.999898
1340.341551 1.000438
1340.342939 1.000443
1340.344328 0.999650
1340.345717 0.999958
1340.347106 1.000092
1340.348495 1.000567
1340.349884 1.000208
1340.351272 1.001096
1340.352661 0.999884
1340.354050 1.000415
1340.355439 1.000135
1340.356828 1.000251
1340.358217 0.999726
1340.359606 0.999655
1340.360994 1.000311
1340.362383 1.000122
1340.363772 1.000460
1340.365161 1.000091
1340.366550 0.999837
1340.367939 0.999833
1340.369328 1.000294
1340.370716 1.000122
1340.372105 1.000209
1340.373494 1.000076
1340.374883 0.999807
1340.376272 1.000526
1340.377661 1.000446
1340.379050 1.000097
1340.380438 1.000194
1340.381827 1.000111
1340.383216 1.000264
1340.384605 1.000549
1340.385994 1.000036
1340.387383 1.000312
1340.388772 0.999798
1340.390160 0.999805
1340.391549 0.999895
1340.392938 1.000561
1340.394327 1.000208
1340.395716 0.999871
1340.397105 1.000107
1340.398494 1.000371
1340.399882 1.000085
1340.401271 1.000188
1340.402660 0.999682
1340.404049 0.999943
1340.405438 0.999707
1340.406827 0.999914
1340.408216 1.000067
1340.409604 0.999810
1340.410993 1.000064
1340.412382 1.000153
1340.413771 1.000256
1340.415160 0.999708
1340.416549 1.000088
1340.417938 0.999946
1340.419326 0.999609
1340.420715 0.999579
1340.422104 1.000466
1340.423493 1.000175
1340.424882 0.999972
1340.426271 0.999351
1340.427659 1.000618
1340.429048 1.000685
1340.430437 0.999761
1340.431826 0.999873
1340.433215 1.000041
1340.434604 0.999870
1340.435993 1.000657
1340.437381 0.999777
1340.438770 0.999545
1340.440159 1.000209
1340.441548 0.999491
1340.442937 0.999663
1340.444326 0.999981
1340.445715 0.999768
1340.447103 0.999930
1340.448492 0.999851
1340.449881 0.999892
1340.451270 0.999402
1340.452659 1.000068
1340.454048 0.999909
1340.455437 0.999936
1340.456825 0.999668
1340.458214 1.000283
1340.459603 0.999539
1340.460992 0.999669
1340.462381 0.999728
1340.463770 0.999806
1340.465159 0.999639
1340.466547 0.999986
1340.467936 0.999663
1340.469325 0.999568
1340.470714 0.999937
1340.472103 0.999669
1340.473492 0.999516
1340.474881 0.999388
1340.476269 0.999106
1340.477658 0.999297
1340.479047 0.999554
1340.480436 0.999371
1340.481825 1.000826
1340.483214 0.999402
1340.484603 0.999630
1340.485991 0.999278
1340.487380 0.999607
1340.488769 0.999509
1340.490158 0.999641
1340.491547 0.999303
1340.492936 0.999949
1340.494325 0.999465
1340.495713 0.999873
1340.497102 0.999496
1340.498491 0.999534
1340.499880 0.999786
1340.501269 0.999194
1340.502658 0.999787
1340.504047 1.000130
1340.505435 1.001288
1340.506824 0.999486
1340.508213 0.999636
1340.509602 0.999757
1340.510991 1.000145
1340.512380 0.999640
1340.513768 0.999444
1340.515157 0.999751
1340.516546 0.999687
1340.517935 1.000858
1340.519324 1.000962
1340.520713 1.001272
1340.522102 1.000842
1340.523490 1.002387
1340.524879 1.002411
1340.526268 1.002069
1340.527657 1.002521
1340.529046 1.001719
1340.530435 1.001113
1340.531824 1.001157
1340.533212 1.000604
1340.534601 1.000221
1340.535990 1.001248
1340.537379 1.000762
1340.538768 0.999990
1340.540157 1.000691
1340.541546 1.000642
1340.542934 1.000322
1340.544323 1.000870
1340.545712 1.000393
1340.547101 1.000443
1340.548490 0.999863
1340.549879 0.999950
1340.551268 1.000581
1340.552656 1.000251
1340.554045 1.000851
1340.555434 1.000128
1340.556823 1.000339
1340.558212 1.000497
1340.559601 0.999541
1340.560990 1.000398
1340.562378 0.999891
1340.563767 1.000231
1340.565156 0.999092
1340.566545 1.000173
1340.567934 1.000467
1340.569323 1.000053
1340.570712 1.000134
1340.572100 0.999789
1340.573489 0.999579
1340.574878 1.000070
1340.576267 0.999948
1340.577656 1.000514
1340.579045 0.999528
1340.580433 0.999709
1340.581822 1.000288
1340.583211 1.000153
1340.584600 0.999735
1340.585989 0.999411
1340.587378 0.999892
1340.588767 0.999824
1340.590155 0.999808
1340.591544 0.999434
1340.592933 0.999618
1340.594322 0.999713
1340.595711 0.999945
1340.598489 0.999711
1340.599877 0.999545
1340.601266 0.999332
1340.602655 0.999893
1340.604044 0.999897
1340.605433 0.999844
1340.606822 1.000510
1340.608211 1.000430
1340.609599 1.000423
1340.610988 1.000415
1340.612377 1.000816
1340.613766 1.001017
1340.615155 1.000487
1340.616544 1.000315
1340.617933 1.000069
1340.619321 1.000063
1340.620710 1.001130
1340.622099 0.999975
1340.623488 0.999971
1340.624877 1.000187
1340.626266 0.999613
1340.627655 1.000174
1340.629043 1.000034
1340.630432 1.000133
1340.631821 0.999703
1340.633210 0.999966
1340.634599 0.999982
1340.635988 0.999895
1340.637377 0.999964
1340.638765 0.999708
1340.640154 0.999370
1340.641543 0.999526
1340.642932 1.000224
1340.644321 0.999990
1340.645710 1.000069
1340.647099 0.999584
1340.648487 0.999900
1340.649876 0.999976
1340.651265 0.999659
1340.652654 0.999784
1340.654043 0.999880
1340.655432 0.999608
1340.656820 0.999288
1340.658209 0.999667
1340.659598 0.999476
1340.660987 0.999525
1340.662376 0.999731
1340.663765 0.999532
1340.665154 0.999685
1340.666542 0.999948
1340.667931 1.000046
1340.669320 1.000234
1340.670709 0.999907
1340.672098 0.999825
1340.673487 0.999613
1340.674876 0.999743
1340.676264 0.999973
1340.677653 0.999488
1340.679042 0.999624
1340.680431 1.000194
1340.681820 0.999810
1340.683209 0.999751
1340.684598 1.000019
1340.685986 1.000021
1340.687375 0.999515
1340.688764 0.999730
1340.690153 1.000082
1340.691542 0.999974
1340.692931 1.000024
1340.694320 1.000009
1340.695708 1.000225
1340.697097 0.999626
1340.698486 1.000455
1340.699875 1.000256
1340.701264 0.999626
1340.702653 1.000028
1340.704042 1.000034
1340.705430 0.999667
1340.706819 1.000130
1340.708208 1.000533
1340.709597 0.999675
1340.710986 1.000439
1340.712375 0.999278
1340.713764 0.999791
1340.715152 1.000636
1340.716541 0.999596
1340.717930 1.000566
1340.719319 1.000466
1340.720708 1.000621
1340.722097 1.000009
1340.723485 1.000113
1340.724874 1.000347
1340.726263 1.000064
1340.727652 1.000565
1340.729041 0.999925
1340.730430 1.000468
1340.731819 1.000120
1340.733207 1.000528
1340.734596 1.000642
1340.735985 1.000420
1340.737374 1.000040
1340.738763 0.999923
1340.740152 1.000056
1340.741541 1.000164
1340.742929 1.000198
1340.744318 1.000006
1340.745707 1.000119
1340.747096 1.000180
1340.748485 0.999830
1340.749874 1.000130
1340.751263 0.999388
1340.752651 1.000630
1340.754040 1.000037
1340.755429 1.000367
1340.756818 1.000038
1340.758207 1.000151
1340.759596 1.000436
1340.760985 0.999961
1340.762373 0.999754
1340.763762 0.999770
1340.765151 0.999953
1340.766540 0.999785
1340.767929 0.999824
1340.769318 0.999879
1340.770707 0.999912
1340.772095 1.000233
1340.773484 0.999980
1340.774873 1.000041
1340.776262 0.999777
1340.777651 0.999612
1340.779040 0.999473
1340.780429 1.000158
1340.781817 1.000278
1340.783206 1.000011
1340.784595 0.999372
1340.785984 1.000078
1340.787373 1.000159
1340.788762 0.999735
1340.790150 0.999761
1340.791539 0.999981
1340.792928 1.000038
1340.794317 1.000221
1340.795706 0.999317
1340.797095 1.000121
1340.798484 0.999922
1340.799872 0.999607
1340.801261 1.000004
1340.802650 1.000188
1340.804039 0.999915
1340.805428 1.000176
1340.806817 0.999391
1340.808206 0.999548
1340.809594 0.999472
1340.810983 0.999318
1340.812372 0.999694
1340.813761 0.999793
1340.815150 0.999330
1340.816539 0.999758
1340.817928 1.000124
1340.819316 0.999731
1340.820705 0.999715
1340.822094 1.000043
1340.823483 1.000121
1340.824872 0.999827
1340.826261 0.999642
1340.827650 1.000528
1340.829038 0.999329
1340.830427 0.999945
1340.831816 0.999570
1340.833205 0.999767
1340.834594 1.000224
1340.835983 1.000051
1340.837372 1.000343
1340.838760 1.000045
1340.840149 1.000406
1340.841538 1.000414
1340.842927 1.000401
1340.844316 0.999868
1340.845705 1.000286
1340.847093 0.999879
1340.848482 0.999628
1340.849871 1.000583
1340.851260 1.000293
1340.852649 0.999321
1340.854038 1.000313
1340.855427 1.000163
1340.856815 0.999693
1340.858204 1.000107
1340.859593 0.999882
1340.860982 1.000093
1340.862371 0.999769
1340.863760 1.000158
1340.865149 1.000153
1340.866537 1.000252
1340.867926 1.000886
1340.869315 1.000053
1340.870704 1.000399
1340.872093 1.000404
1340.873482 0.999757
1340.874871 1.000047
1340.876259 1.000186
1340.877648 1.000102
1340.879037 1.000366
1340.880426 1.000171
1340.881815 1.000298
1340.883204 0.999803
1340.884593 1.000544
1340.885981 0.999894
1340.887370 0.999827
1340.888759 1.000477
1340.890148 1.000214
1340.891537 1.000188
1340.892926 1.000232
1340.894315 0.999998
1340.895703 1.000239
1340.897092 1.000171
1340.898481 1.000049
1340.899870 0.999571
1340.901259 0.999953
1340.902648 1.000338
1340.904037 0.999720
1340.905425 0.999783
1340.906814 0.999999
1340.908203 0.999709
1340.909592 0.999908
1340.910981 0.999777
1340.912370 0.999939
1340.913758 0.999703
1340.915147 0.999764
1340.916536 0.999961
1340.917925 1.000331
1340.919314 1.000115
1340.920703 0.999741
1340.922092 0.999877
1340.923480 0.999754
1340.924869 0.999615
1340.926258 1.000011
1340.927647 0.999683
1340.929036 1.000156
1340.930425 0.999335
1340.931814 1.000046
1340.933202 0.999712
1340.934591 0.999651
1340.935980 0.999720
1340.937369 1.000167
1340.938758 0.999916
1340.940147 0.999671
1340.941536 0.999855
1340.942924 1.000329
1340.944313 0.999812
1340.947091 0.999828
1340.948480 1.000019
1340.949869 1.000104
1340.951258 0.998886
1340.952646 1.000299
1340.954035 1.000013
1340.955424 1.000312
1340.956813 0.999644
1340.958202 0.999972
1340.959591 0.999801
1340.960980 0.999916
1340.962368 0.999841
1340.963757 0.999929
1340.965146 0.998858
1340.966535 0.999998
1340.967924 1.000138
1340.969313 1.000187
1340.970701 0.999993
1340.972090 0.999326
1340.976257 1.000026
1340.977646 0.999828
1340.979035 1.000291
1340.980423 1.000482
1340.981812 1.000694
1340.983201 1.000458
1340.984590 1.000435
1340.985979 1.000499
1340.987368 1.000426
1340.988757 0.999844
1340.990145 0.999802
1340.991534 1.000075
1340.992923 0.999388
1340.994312 1.000120
1340.995701 1.000580
1340.997090 0.999955
1340.998479 1.000285
1340.999867 1.000379
1341.001256 1.001290
1341.002645 1.000205
1341.004034 1.000450
1341.005423 1.000339
1341.006812 1.000508
1341.008201 1.000266
1341.009589 1.000633
1341.010978 1.000648
1341.012367 1.000007
1341.013756 1.000055
1341.015145 1.000425
1341.016534 1.000324
1341.017923 0.999919
1341.019311 1.000820
1341.020700 1.000013
1341.022089 0.999957
1341.023478 1.000497
1341.024867 0.999822
1341.026256 0.999862
1341.027644 1.000586
1341.029033 0.999968
1341.030422 1.000359
1341.031811 0.999911
1341.033200 1.000091
1341.034589 1.000256
1341.035978 0.999947
1341.037366 0.999933
1341.038755 1.000187
1341.040144 0.999371
1341.041533 0.999530
1341.042922 0.999686
1341.044311 0.999803
1341.045700 0.999328
1341.047088 1.000252
1341.048477 0.999723
1341.049866 1.000044
1341.051255 0.999479
1341.052644 0.999909
1341.054033 0.999124
1341.055422 0.999378
1341.056810 1.000008
1341.058199 0.999485
1341.059588 0.999781
1341.060977 0.999661
1341.062366 0.999580
1341.063755 0.999702
1341.065144 0.999526
1341.066532 0.999581
1341.067921 0.999923
1341.069310 0.999956
1341.070699 0.999863
1341.072088 1.000011
1341.073477 0.999637
1341.074866 0.999535
1341.076254 0.999745
1341.077643 1.000001
1341.079032 1.000031
1341.080421 0.999512
1341.081810 0.999943
1341.083199 0.999711
1341.084587 1.000119
1341.085976 0.999867
1341.087365 1.000372
1341.088754 1.000129
1341.090143 0.999486
1341.091532 0.999603
1341.092921 1.000031
1341.094309 1.000010
1341.095698 1.000070
1341.097087 1.000024
1341.098476 0.999777
1341.099865 1.000277
1341.101254 1.000286
1341.102643 1.000564
1341.104031 0.999791
1341.105420 1.000286
1341.106809 1.000020
1341.108198 1.000649
1341.109587 0.999383
1341.110976 1.000719
1341.112365 1.000085
1341.113753 0.999464
1341.115142 0.999807
1341.116531 1.000298
1341.117920 0.999831
1341.119309 0.999950
1341.120698 1.000059
1341.122087 1.000139
1341.123475 0.999354
1341.124864 1.000711
1341.126253 0.999992
1341.127642 1.000248
1341.129031 0.999804
1341.130420 0.999596
1341.131809 1.000119
1341.133197 0.999602
1341.134586 1.000127
1341.135975 0.999711
1341.137364 1.000007
1341.138753 1.000224
1341.140142 1.000336
1341.141530 1.000324
1341.142919 0.999777
1341.144308 0.999600
1341.145697 1.000352
1341.147086 1.000511
1341.148475 1.000150
1341.149864 0.999913
1341.151252 1.000230
1341.152641 1.000224
1341.154030 1.000388
1341.155419 0.999649
1341.156808 1.000558
1341.158197 1.000272
1341.159586 1.000369
1341.160974 1.000700
1341.162363 0.999963
1341.163752 1.000323
1341.165141 1.000485
1341.166530 1.000076
1341.167919 0.999736
1341.169308 1.000280
1341.170696 1.000167
1341.172085 1.000221
1341.173474 0.999509
1341.174863 1.000316
1341.176252 1.000055
1341.177641 0.999986
1341.179030 1.000842
1341.180418 0.999981
1341.181807 0.999522
1341.183196 0.999512
1341.184585 0.999956
1341.185974 1.000642
1341.187363 0.999994
1341.188752 1.000269
1341.190140 0.999897
1341.191529 1.000004
1341.192918 0.999748
1341.194307 1.000581
1341.195696 1.000398
1341.197085 1.000462
1341.198473 1.000281
1341.199862 0.999758
1341.201251 0.999968
1341.202640 1.000440
1341.204029 1.000297
1341.205418 0.999867
1341.206807 1.000117
1341.208195 1.000043
1341.209584 0.999839
1341.210973 0.999453
1341.212362 0.999654
1341.213751 1.000019
1341.215140 0.999169
1341.216529 0.999566
1341.217917 0.999550
1341.219306 0.999933
1341.220695 0.999677
1341.222084 1.000095
1341.223473 0.999843
1341.224862 0.999958
1341.226251 1.000607
1341.227639 0.999574
1341.229028 0.999821
1341.230417 0.999905
1341.231806 1.000111
1341.233195 1.000256
1341.234584 0.999629
1341.235973 1.000270
1341.237361 0.999429
1341.238750 1.000233
1341.240139 0.999632
1341.241528 0.999728
1341.242917 0.999720
1341.244306 1.000177
1341.245694 1.000290
1341.247083 0.999689
1341.248472 0.999362
1341.249861 0.999599
1341.251250 0.999501
1341.252639 1.000494
1341.254028 0.999664
1341.255416 0.999421
1341.256805 0.999622
1341.258194 1.000108
1341.259583 0.999454
1341.260972 1.001170
1341.262361 0.999989
1341.263750 1.000176
1341.265138 1.000145
1341.266527 1.000549
1341.267916 1.000447
1341.269305 1.000320
1341.270694 0.999727
1341.272083 1.001276
1341.273472 1.000181
1341.274860 1.000391
1341.276249 0.999862
1341.277638 1.000215
1341.279027 0.999573
1341.280416 1.001125
1341.281805 1.000233
1341.283194 1.000461
1341.284582 1.000745
1341.285971 0.999488
1341.287360 0.999559
1341.288749 1.000385
1341.290138 0.999617
1341.291527 0.999927
1341.292916 1.000345
1341.294304 0.999855
1341.295693 1.000375
1341.297082 1.000407
1341.298471 0.999624
1341.299860 1.000072
1341.301249 1.000265
1341.302637 0.999331
1341.304026 0.999480
1341.305415 0.999917
1341.306804 1.000283
1341.308193 1.000270
1341.309582 0.999771
1341.310971 1.000283
1341.312359 0.999837
1341.313748 0.999532
1341.315137 0.999184
1341.316526 1.000281
1341.317915 0.999345
1341.319304 1.000404
1341.320693 0.999580
1341.322081 0.999970
1341.323470 0.998861
1341.324859 1.000105
1341.326248 1.000153
1341.327637 0.999489
1341.329026 1.000884
1341.330415 0.999473
1341.331803 0.999217
1341.333192 1.000258
1341.334581 0.999374
1341.335970 1.000148
1341.337359 0.999601
1341.338748 1.000043
1341.340137 1.000504
1341.341525 0.999259
1341.342914 0.999744
1341.344303 0.999978
1341.345692 0.999671
1341.347081 0.999077
1341.348470 1.000378
1341.349858 0.999678
1341.351247 1.000288
1341.352636 1.000298
1341.354025 0.999931
1341.355414 0.999959
1341.356803 0.999580
1341.358192 1.000589
1341.359580 0.999438
1341.360969 0.999842
1341.362358 0.999978
1341.363747 0.999178
1341.365136 1.001008
1341.366525 1.000215
1341.367914 1.000208
1341.369302 1.001644
1341.370691 0.999942
1341.372080 1.001416
1341.373469 1.000789
1341.374858 1.000879
1341.376247 1.000449
1341.377636 1.000736
1341.379024 1.000516
1341.380413 1.001093
1341.381802 1.000284
1341.383191 1.001201
1341.384580 0.999968
1341.385969 1.001029
1341.387358 1.000729
1341.388746 1.000287
1341.390135 1.001022
1341.391524 0.999923
1341.392913 0.999719
1341.394302 1.001208
1341.395691 1.000334
1341.397080 1.000029
1341.398468 0.999656
1341.399857 0.999336
1341.401246 1.000023
1341.402635 1.000077
1341.404024 0.999839
1341.405413 1.000134
1341.406801 0.999718
1341.408190 1.000348
1341.409579 0.999863
1341.410968 0.999980
1341.412357 0.999885
1341.413746 0.999649
1341.415135 0.999975
1341.416523 0.999844
1341.417912 1.000029
1341.419301 1.000034
1341.420690 0.999664
1341.422079 0.999775
1341.423468 1.000269
1341.424857 0.999471
1341.426245 0.999512
1341.429023 0.999786
1341.430412 1.000671
1341.431801 0.998953
1341.433190 1.000166
1341.434579 0.999945
1341.435967 0.999196
1341.437356 1.000087
1341.438745 0.999149
1341.440134 0.999588
1341.441523 0.999745
1341.442912 0.999958
1341.444301 0.999502
1341.445689 0.999917
1341.447078 0.999994
1341.448467 0.999971
1341.449856 0.999957
1341.451245 0.999857
1341.452634 1.000212
1341.454022 1.000084
1341.455411 1.000478
1341.456800 1.000532
1341.458189 1.000715
1341.459578 1.000251
1341.460967 0.999744
1341.462356 1.000808
1341.463744 1.000400
1341.465133 1.000091
1341.466522 1.000319
1341.467911 0.999522
1341.469300 0.999307
1341.470689 0.999879
1341.472078 1.000070
1341.473466 1.000368
1341.474855 0.999495
1341.476244 0.999865
1341.477633 0.999362
1341.479022 1.000463
1341.480411 0.999983
1341.481800 1.000313
1341.483188 1.000438
1341.484577 1.000140
1341.485966 0.999344
1341.487355 0.999758
1341.488744 1.000050
1341.490133 1.000355
1341.491522 0.999508
1341.492910 1.000071
1341.494299 0.999369
1341.495688 1.000097
1341.497077 1.000111
1341.498466 0.999440
1341.499855 1.000689
1341.501243 0.999554
1341.502632 0.999947
1341.504021 0.999749
1341.505410 1.000083
1341.506799 0.999871
1341.508188 1.000199
1341.509577 1.000470
1341.510965 0.999975
1341.512354 1.000391
1341.513743 0.999700
1341.515132 1.000580
1341.516521 1.000137
1341.517910 1.000061
1341.519299 1.000065
1341.520687 0.999984
1341.522076 1.000850
1341.523465 1.000319
1341.524854 0.998780
1341.526243 1.000064
1341.527632 1.000162
1341.529021 1.000670
1341.530409 1.000485
1341.531798 1.000256
1341.533187 1.000043
1341.534576 0.999988
1341.535965 0.999757
1341.537354 1.000080
1341.538743 0.999372
1341.540131 1.000081
1341.541520 1.000389
1341.542909 0.999658
1341.544298 0.999959
1341.545687 1.000499
1341.547076 1.000137
1341.548465 1.000736
1341.549853 1.000285
1341.551242 0.999614
1341.552631 1.000770
1341.554020 1.000665
1341.555409 1.001659
1341.556798 1.000104
1341.558186 1.000505
1341.559575 1.000265
1341.560964 1.000435
1341.562353 0.999495
1341.563742 1.000159
1341.565131 0.999955
1341.566520 1.000062
1341.567908 0.999649
1341.569297 1.000250
1341.570686 0.999766
1341.572075 0.999812
1341.573464 1.000766
1341.574853 0.999570
1341.576242 1.000116
1341.577630 0.999525
1341.579019 1.000367
1341.580408 1.000135
1341.581797 0.999324
1341.583186 0.999282
1341.584575 0.999658
1341.585964 0.999461
1341.587352 0.999977
1341.588741 0.999660
1341.590130 0.999817
1341.591519 0.999494
1341.592908 1.000047
1341.594297 1.000212
1341.595686 0.999262
1341.597074 1.000534
1341.598463 0.999075
1341.599852 1.000044
1341.601241 0.998829
1341.602630 0.999777
1341.604019 0.999398
1341.605407 0.999555
1341.606796 0.999312
1341.608185 1.000040
1341.609574 0.999417
1341.610963 0.999545
1341.612352 0.999540
1341.613741 0.999285
1341.615129 1.000083
1341.616518 0.999455
1341.617907 0.999926
1341.619296 1.000359
1341.620685 0.999819
1341.622074 0.999879
1341.623463 0.999867
1341.624851 1.000632
1341.626240 1.000857
1341.627629 1.000776
1341.629018 1.000332
1341.630407 1.000572
1341.631796 1.000498
1341.633185 1.000071
1341.634573 1.000738
1341.635962 0.999690
1341.637351 1.000546
1341.638740 1.000020
1341.640129 1.000645
1341.641518 1.000472
1341.642907 0.999388
1341.644295 1.000296
1341.645684 1.000632
1341.647073 1.000119
1341.648462 1.000417
1341.649851 1.000111
1341.651240 1.000541
1341.652628 1.000532
1341.654017 1.000139
1341.655406 0.999898
1341.656795 1.000239
1341.658184 1.000335
1341.659573 0.999740
1341.660962 1.000508
1341.662350 1.000605
1341.665128 1.000336
1341.666517 1.000054
1341.667906 1.000652
1341.669295 1.000296
1341.670684 1.000070
1341.672072 1.000616
1341.673461 0.999926
1341.674850 1.000214
1341.677628 0.999949
1341.679017 0.999689
1341.680406 0.999878
1341.681794 1.000325
1341.684572 0.999164
1341.685961 0.999909
1341.687350 0.999798
1341.688739 0.999955
1341.690128 1.001161
1341.691516 0.999881
1341.692905 1.000316
1341.694294 1.000725
1341.695683 1.000271
1341.698461 1.000603
1341.699849 1.000085
1341.702627 0.999952
1341.705405 1.000152
1341.708183 1.000315
