banda,bjd_tdb,fluxo,erro,base,n_fits
r,2461253.6438707258,1.0019091034423375,0.000920541689222452,1.0003059783684038,222
r,2461253.647342509,1.0028835264860316,0.000920541689222452,1.0002710833831139,224
r,2461253.650824944,1.001247791633917,0.000920541689222452,1.0002360968574258,223
r,2461253.65428495,1.0018117627891447,0.000920541689222452,1.0002013511898733,222
r,2461253.657754729,1.0006826740958683,0.000920541689222452,1.0001665230762387,223
r,2461253.661232341,1.0009217217433033,0.000920541689222452,1.0001316323039966,223
r,2461253.6647039675,0.9995775338389018,0.000920541689222452,1.0000968177477505,223
r,2461253.6681770203,0.9995116971711201,0.000920541689222452,1.0000620052996727,223
r,2461253.6716534155,0.9997138501841513,0.000920541689222452,1.000027176073103,223
r,2461253.675123543,1.0006672847313856,0.000920541689222452,0.999992426650959,222
r,2461253.6785890744,1.0009038320002803,0.000920541689222452,0.9999577405679018,220
r,2461253.6820580587,1.0001556776145124,0.000920541689222452,0.9999230376461684,223
r,2461253.685540113,0.999379591026482,0.000920541689222452,0.9998882222382348,224
r,2461253.6890116488,1.0007064606057727,0.000920541689222452,0.9998535306944599,222
r,2461253.6925790897,0.9983823409563088,0.000920541689222452,0.9998179007451217,195
r,2461253.6959582465,0.9979316400892676,0.000920541689222452,0.9997841705260093,208
r,2461253.6994257234,0.9964766294939992,0.000920541689222452,0.999749578768791,207
r,2461253.70289747,0.9981797383701372,0.000920541689222452,0.9997149654333153,208
r,2461253.7063746224,0.9991917815718853,0.000920541689222452,0.9996803200037799,208
r,2461253.7098484496,1.0004564310729651,0.000920541689222452,0.9996457302794357,207
r,2461253.7133123367,1.0005425604862532,0.000920541689222452,0.9996112628395736,207
r,2461253.716788026,0.9993841159327262,0.000920541689222452,0.9995767022746306,208
r,2461253.720263632,0.9982235106673016,0.000920541689222452,0.9995421678850648,207
r,2461253.723719464,0.9994552623386468,0.000920541689222452,0.9995078561677087,206
r,2461253.727203398,1.0005428499519176,0.000920541689222452,0.9994732930412371,208
r,2461253.730678965,0.9993378603022217,0.000920541689222452,0.9994388417951425,207
r,2461253.7341578286,1.000072604195082,0.000920541689222452,0.9994043881150524,206
r,2461253.737621291,0.9984394572331337,0.000920541689222452,0.9993701184915558,206
r,2461253.7410901296,0.997643241814514,0.000920541689222452,0.9993358287930182,208
r,2461253.7445748043,0.9963150787252575,0.000920541689222452,0.9993014176613578,208
r,2461253.74804847,0.9984880699410833,0.000920541689222452,0.9992671521498472,205
r,2461253.7515138164,0.9992817598382271,0.000920541689222452,0.999233007448257,207
r,2461253.7549881707,1.0000038947012444,0.000920541689222452,0.999198815059911,207
r,2461253.758468091,1.0016593207475655,0.000920541689222452,0.9991646115377438,207
r,2461253.761934853,1.0007465174204562,0.000920541689222452,0.9991305834057839,206
r,2461253.7654043585,1.0007040361872637,0.000920541689222452,0.9990965772437497,207
r,2461253.7688808856,0.9988559601121204,0.000920541689222452,0.9990625544683692,208
r,2461253.7723600883,0.9978866395052061,0.000920541689222452,0.9990285612875077,206
r,2461253.775819582,0.997384564681978,0.000920541689222452,0.9989948197601272,207
r,2461253.779293681,0.9965753975897049,0.000920541689222452,0.9989609992190193,206
r,2461253.7827730146,0.9992555773517331,0.000920541689222452,0.9989271960227598,206
r,2461253.7862385674,1.0013337679659617,0.000920541689222452,0.9988935996999319,207
r,2461253.7897069543,1.0003279615470713,0.000920541689222452,0.9988600544023069,206
r,2461253.7931733904,0.9977421241565031,0.000920541689222452,0.9988266125980193,205
r,2461253.7966430658,1.0003159415411358,0.000920541689222452,0.9987932311275561,207
r,2461253.80012618,0.9983819884067983,0.000920541689222452,0.9987598202268122,206
r,2461253.8035906404,0.999131154011727,0.000920541689222452,0.9987266960750901,205
r,2461253.807055375,0.9997691359504877,0.000920541689222452,0.9986936864094665,204
r,2461253.8105471428,0.9977192810382475,0.0009720000278143808,0.9986605485798964,207
r,2461253.814010751,0.9976348548064008,0.000920541689222452,0.9986278185187696,201
r,2461253.8174855732,1.0003153132657086,0.000920541689222452,0.998595136977395,203
r,2461253.8209611666,0.9982751257278709,0.0009396056650093945,0.9985626187351478,198
r,2461253.823848294,0.9966867699246245,0.001070687989677247,0.9985357488302096,129
i,2461253.4807386855,0.992073603942727,0.0013121478298938484,0.9950234459953715,200
i,2461253.484133936,0.9960283023720485,0.0013121478298938484,0.9951107897936055,221
i,2461253.48763228,0.9971545553175662,0.0013121478298938484,0.9952022375134834,218
i,2461253.491104098,0.9948721687782734,0.0013121478298938484,0.99529434952263,216
i,2461253.4945703554,0.9932793327698752,0.0013121478298938484,0.9953875733396929,221
i,2461253.4980404032,0.9929314687894295,0.0013121478298938484,0.9954820779334317,215
i,2461253.501512626,0.9925753121360953,0.0013121478298938484,0.9955777479999903,222
i,2461253.504977861,0.9958435876966625,0.0013121478298938484,0.9956742611373676,222
i,2461253.508456515,0.9960915272977874,0.0013121478298938484,0.995772126491686,221
i,2461253.5119333183,0.9936227094250991,0.0013121478298938484,0.9958708624155987,222
i,2461253.515395935,0.9931749846124955,0.0013121478298938484,0.9959700604063176,218
