# AU Mic b | epoca=302 | Setor 95 (2025) | Tc=3886.262293 | T0=1330.390510 | P=8.4631516
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado
3886.44290750 0.18061430 1.00006491 1.00007461
3886.44429639 0.18200319 0.99954903 0.99955873
3886.44568527 0.18339207 1.00012202 1.00013172
3886.44707416 0.18478096 0.99998237 0.99999207
3886.44846305 0.18616985 0.99987428 0.99988398
3886.44985193 0.18755873 0.99977499 0.99978469
3886.45124082 0.18894762 0.99987139 0.99988109
3886.45262971 0.19033651 1.00066608 1.00067579
3886.45401859 0.19172539 0.99981624 0.99982594
3886.45540748 0.19311428 0.99949897 0.99950867
3886.45679636 0.19450316 0.99946571 0.99947540
3886.45818525 0.19589205 1.00015325 1.00016295
3886.45957414 0.19728094 1.00006915 1.00007885
3886.46096302 0.19866982 1.00027429 1.00028399
3886.46235191 0.20005871 0.99960477 0.99961447
3886.46512968 0.20283648 0.99926909 0.99927878
3886.46651857 0.20422537 1.00020075 1.00021045
3886.46790745 0.20561425 0.99936328 0.99937297
3886.46929634 0.20700314 1.00025655 1.00026625
3886.47068523 0.20839203 0.99990584 0.99991554
3886.47207411 0.20978091 1.00057449 1.00058420
3886.47346300 0.21116980 1.00022984 1.00023954
3886.47485188 0.21255868 1.00070769 1.00071740
3886.47624077 0.21394757 0.99943825 0.99944794
3886.47762966 0.21533646 0.99977569 0.99978539
3886.47901854 0.21672534 1.00031576 1.00032546
3886.48040743 0.21811423 1.00014103 1.00015073
3886.48179632 0.21950312 0.99987293 0.99988263
3886.48318520 0.22089200 0.99988312 0.99989282
3886.48457409 0.22228089 0.99994928 0.99995898
3886.48596297 0.22366977 0.99940502 0.99941471
3886.48735186 0.22505866 0.99978085 0.99979055
3886.48874075 0.22644755 0.99939457 0.99940426
3886.49012963 0.22783643 1.00003432 1.00004402
3886.49151852 0.22922532 1.00037201 1.00038171
3886.49290740 0.23061420 0.99999030 1.00000000
3886.49429629 0.23200309 0.99935225 0.99936194
3886.49568518 0.23339198 1.00008222 1.00009192
3886.49707406 0.23478086 0.99994868 0.99995838
3886.49846295 0.23616975 1.00031826 1.00032796
3886.49985184 0.23755864 1.00034011 1.00034981
3886.50124072 0.23894752 0.99974028 0.99974998
3886.50262961 0.24033641 1.00031302 1.00032272
3886.50401849 0.24172529 1.00029641 1.00030611
3886.50540738 0.24311418 1.00104097 1.00105068
3886.50679627 0.24450307 1.00057337 1.00058308
3886.50818515 0.24589195 1.00035847 1.00036817
3886.50957404 0.24728084 1.00066591 1.00067562
3886.51096292 0.24866972 1.00054358 1.00055329
