# AU Mic b - todos os transitos extraidos dos setores 1 e 27
# T0_ref=1330.390510  P_ref=8.4631516  janela=+/-0.25 d  N_transitos=5  N_pontos=1739
# tempo_BTJD  dt_dias  fluxo_residual  fluxo_normalizado  epoca  setor
2041.36056251 0.06531811 0.99971101 0.99974280 84 272020
2041.36195144 0.06670704 0.99992555 0.99995735 84 272020
2041.36334036 0.06809596 0.99995793 0.99998973 84 272020
2041.36472929 0.06948489 1.00003071 1.00006251 84 272020
2041.36611821 0.07087381 0.99959912 0.99963091 84 272020
2041.36750714 0.07226274 0.99947135 0.99950314 84 272020
2041.36889606 0.07365166 0.99999148 1.00002328 84 272020
2041.37028498 0.07504058 1.00214524 1.00217711 84 272020
2041.37167391 0.07642951 1.00205808 1.00208994 84 272020
2041.37306283 0.07781843 1.00079722 1.00082905 84 272020
2041.37445176 0.07920736 1.00079977 1.00083160 84 272020
2041.37584068 0.08059628 1.00050477 1.00053658 84 272020
2041.37722960 0.08198520 1.00054387 1.00057569 84 272020
2041.37861853 0.08337413 1.00036957 1.00040138 84 272020
2041.38000745 0.08476305 1.00047584 1.00050766 84 272020
2041.38139638 0.08615198 1.00064316 1.00067498 84 272020
2041.38278530 0.08754090 1.00046273 1.00049454 84 272020
2041.38417423 0.08892983 1.00055117 1.00058299 84 272020
2041.38556315 0.09031875 1.00090255 1.00093438 84 272020
2041.38695207 0.09170767 1.00089038 1.00092221 84 272020
2041.38834100 0.09309660 1.00035309 1.00038490 84 272020
2041.38972992 0.09448552 1.00070310 1.00073492 84 272020
2041.39111885 0.09587445 0.99988728 0.99991908 84 272020
2041.39250777 0.09726337 1.00048205 1.00051387 84 272020
2041.39389670 0.09865230 1.00021068 1.00024249 84 272020
2041.39528562 0.10004122 1.00048895 1.00052077 84 272020
2041.39667454 0.10143014 1.00028331 1.00031512 84 272020
2041.39806347 0.10281907 1.00006890 1.00010071 84 272020
2041.39945239 0.10420799 0.99947125 0.99950304 84 272020
2041.40084132 0.10559692 1.00086837 1.00090019 84 272020
2041.40223024 0.10698584 1.00019968 1.00023148 84 272020
2041.40361917 0.10837477 0.99974172 0.99977351 84 272020
2041.40500809 0.10976369 0.99996072 0.99999252 84 272020
2041.40639701 0.11115261 0.99955318 0.99958497 84 272020
2041.40778594 0.11254154 1.00017069 1.00020250 84 272020
2041.40917486 0.11393046 0.99985104 0.99988284 84 272020
2041.41056379 0.11531939 0.99985448 0.99988628 84 272020
2041.41195271 0.11670831 0.99994073 0.99997252 84 272020
2041.41334164 0.11809724 0.99987043 0.99990222 84 272020
2041.41473056 0.11948616 0.99968129 0.99971308 84 272020
2041.41611948 0.12087508 1.00018767 1.00021948 84 272020
2041.41750841 0.12226401 0.99963819 0.99966998 84 272020
2041.41889733 0.12365293 0.99967518 0.99970697 84 272020
2041.42028626 0.12504186 1.00013346 1.00016527 84 272020
2041.42167518 0.12643078 0.99998166 1.00001346 84 272020
2041.42306410 0.12781970 0.99999888 1.00003068 84 272020
2041.42445303 0.12920863 1.00010240 1.00013420 84 272020
2041.42584195 0.13059755 1.00019859 1.00023039 84 272020
2041.42723088 0.13198648 1.00022841 1.00026022 84 272020
2041.42861980 0.13337540 1.00000698 1.00003879 84 272020
2041.43000873 0.13476433 1.00023990 1.00027171 84 272020
2041.43139765 0.13615325 1.00004741 1.00007921 84 272020
2041.43278657 0.13754217 1.00029245 1.00032426 84 272020
2041.43417550 0.13893110 1.00041673 1.00044854 84 272020
2041.43556442 0.14032002 1.00054635 1.00057816 84 272020
2041.43695335 0.14170895 0.99992000 0.99995180 84 272020
2041.43834227 0.14309787 1.00038838 1.00042019 84 272020
2041.43973120 0.14448680 1.00016828 1.00020009 84 272020
2041.44112012 0.14587572 0.99990482 0.99993662 84 272020
2041.44250904 0.14726464 1.00041776 1.00044958 84 272020
2041.44389797 0.14865357 1.00008192 1.00011373 84 272020
2041.44528689 0.15004249 1.00020311 1.00023492 84 272020
2041.44667582 0.15143142 1.00011535 1.00014716 84 272020
2041.44806474 0.15282034 1.00007168 1.00010348 84 272020
2041.44945366 0.15420926 1.00037789 1.00040970 84 272020
2041.45084259 0.15559819 1.00024628 1.00027809 84 272020
2041.45223151 0.15698711 0.99977701 0.99980880 84 272020
2041.45362044 0.15837604 0.99996820 1.00000000 84 272020
2041.45500936 0.15976496 1.00010263 1.00013444 84 272020
2041.45639828 0.16115388 0.99952037 0.99955215 84 272020
2041.45778721 0.16254281 1.00035491 1.00038673 84 272020
2041.45917613 0.16393173 0.99993576 0.99996756 84 272020
2041.46056506 0.16532066 0.99969425 0.99972604 84 272020
2041.46195398 0.16670958 0.99976182 0.99979361 84 272020
2041.46334291 0.16809851 1.00050543 1.00053725 84 272020
2041.46473183 0.16948743 0.99990102 0.99993281 84 272020
2041.46612075 0.17087635 1.00022551 1.00025732 84 272020
2041.46750968 0.17226528 1.00038808 1.00041989 84 272020
2041.46889860 0.17365420 1.00001572 1.00004752 84 272020
2041.47028753 0.17504313 0.99958942 0.99962121 84 272020
2041.47167645 0.17643205 1.00037621 1.00040802 84 272020
2041.47306537 0.17782097 1.00007573 1.00010753 84 272020
2041.47445430 0.17920990 1.00006319 1.00009499 84 272020
2041.47584322 0.18059882 0.99979831 0.99983010 84 272020
2041.47723215 0.18198775 0.99959895 0.99963074 84 272020
2041.47862107 0.18337667 0.99957402 0.99960581 84 272020
2041.48001000 0.18476560 1.00037233 1.00040414 84 272020
2041.48139892 0.18615452 0.99994609 0.99997789 84 272020
2041.48278784 0.18754344 0.99978581 0.99981761 84 272020
2041.48417677 0.18893237 0.99976566 0.99979745 84 272020
2041.48556569 0.19032129 1.00042226 1.00045408 84 272020
2041.48695462 0.19171022 0.99978691 0.99981870 84 272020
2041.48834354 0.19309914 0.99980470 0.99983650 84 272020
2041.48973246 0.19448806 1.00000917 1.00004097 84 272020
2041.49112139 0.19587699 0.99991986 0.99995166 84 272020
2041.49251031 0.19726591 0.99949572 0.99952751 84 272020
2041.49389924 0.19865484 0.99994777 0.99997957 84 272020
2041.49528816 0.20004376 0.99992860 0.99996040 84 272020
2041.49667709 0.20143269 0.99975919 0.99979098 84 272020
2041.49806601 0.20282161 0.99992056 0.99995236 84 272020
2041.49945493 0.20421053 0.99981264 0.99984444 84 272020
2041.50084386 0.20559946 0.99998031 1.00001211 84 272020
2041.50223278 0.20698838 0.99973645 0.99976824 84 272020
2041.50362171 0.20837731 1.00011560 1.00014740 84 272020
2041.50501063 0.20976623 0.99969182 0.99972362 84 272020
2041.50639955 0.21115515 0.99990428 0.99993607 84 272020
2041.50778848 0.21254408 0.99953058 0.99956237 84 272020
2041.50917740 0.21393300 0.99967436 0.99970615 84 272020
2041.51056633 0.21532193 0.99992999 0.99996178 84 272020
2041.51195525 0.21671085 0.99968680 0.99971859 84 272020
2041.51334417 0.21809977 0.99994181 0.99997361 84 272020
2041.51473310 0.21948870 0.99992584 0.99995764 84 272020
2041.51612202 0.22087762 0.99996693 0.99999873 84 272020
2041.51751095 0.22226655 0.99950603 0.99953782 84 272020
2041.51889987 0.22365547 1.00004820 1.00008000 84 272020
2041.52028879 0.22504439 0.99931614 0.99934792 84 272020
2041.52167772 0.22643332 1.00016331 1.00019512 84 272020
2041.52306664 0.22782224 0.99987051 0.99990231 84 272020
2041.52445557 0.22921117 1.00063724 1.00066906 84 272020
2041.52584449 0.23060009 0.99986323 0.99989502 84 272020
2041.52723341 0.23198901 1.00063385 1.00066567 84 272020
2041.52862234 0.23337794 0.99974412 0.99977592 84 272020
2041.53001126 0.23476686 1.00039015 1.00042196 84 272020
2041.53140019 0.23615579 0.99983661 0.99986841 84 272020
2041.53278911 0.23754471 1.00016156 1.00019336 84 272020
2041.53417804 0.23893364 1.00068147 1.00071330 84 272020
2041.53556696 0.24032256 1.00062089 1.00065271 84 272020
2041.53695588 0.24171148 1.00013496 1.00016677 84 272020
2041.53834481 0.24310041 0.99990768 0.99993947 84 272020
2041.53973373 0.24448933 1.00017828 1.00021009 84 272020
2041.54112266 0.24587826 0.99966692 0.99969872 84 272020
2041.54251158 0.24726718 1.00011213 1.00014393 84 272020
2041.54390050 0.24865610 0.99976840 0.99980020 84 272020
2049.50934929 -0.24904671 1.00032613 1.00033902 85 272020
2049.51073819 -0.24765781 0.99970504 0.99971792 85 272020
2049.51212710 -0.24626890 1.00031231 1.00032520 85 272020
2049.51351600 -0.24488000 0.99960478 0.99961766 85 272020
2049.51490490 -0.24349110 1.00022721 1.00024010 85 272020
2049.51629381 -0.24210219 1.00037655 1.00038945 85 272020
2049.51768271 -0.24071329 1.00031329 1.00032618 85 272020
2049.51907161 -0.23932439 1.00060266 1.00061555 85 272020
2049.52046052 -0.23793548 1.00055436 1.00056725 85 272020
2049.52184942 -0.23654658 1.00022902 1.00024191 85 272020
2049.52323832 -0.23515768 1.00052023 1.00053312 85 272020
2049.52462723 -0.23376877 1.00024416 1.00025705 85 272020
2049.52601613 -0.23237987 1.00026290 1.00027579 85 272020
2049.52740503 -0.23099097 1.00045664 1.00046953 85 272020
2049.52879394 -0.22960206 0.99983223 0.99984512 85 272020
2049.53018284 -0.22821316 1.00035081 1.00036370 85 272020
2049.53157174 -0.22682426 1.00051610 1.00052900 85 272020
2049.53296065 -0.22543535 0.99966191 0.99967480 85 272020
2049.53434955 -0.22404645 0.99980020 0.99981309 85 272020
2049.53573845 -0.22265755 0.99985510 0.99986798 85 272020
2049.53712736 -0.22126864 0.99987537 0.99988826 85 272020
2049.53851626 -0.21987974 1.00024008 1.00025297 85 272020
2049.53990516 -0.21849084 1.00031555 1.00032844 85 272020
2049.54129407 -0.21710193 0.99995539 0.99996827 85 272020
2049.54268297 -0.21571303 0.99952427 0.99953715 85 272020
2049.54407187 -0.21432413 0.99966841 0.99968129 85 272020
2049.54546078 -0.21293522 0.99980892 0.99982180 85 272020
2049.54684968 -0.21154632 0.99971930 0.99973219 85 272020
2049.54823858 -0.21015742 0.99962420 0.99963708 85 272020
2049.54962749 -0.20876851 0.99987896 0.99989185 85 272020
2049.55101639 -0.20737961 0.99967092 0.99968381 85 272020
2049.55240529 -0.20599071 0.99927513 0.99928800 85 272020
2049.55379420 -0.20460180 0.99973498 0.99974786 85 272020
2049.55518310 -0.20321290 0.99994484 0.99995773 85 272020
2049.55657200 -0.20182400 0.99954605 0.99955894 85 272020
2049.55796091 -0.20043509 0.99958174 0.99959462 85 272020
2049.55934981 -0.19904619 0.99977759 0.99979047 85 272020
2049.56073871 -0.19765729 0.99974957 0.99976246 85 272020
2049.56212762 -0.19626838 1.00026972 1.00028261 85 272020
2049.56351652 -0.19487948 0.99998360 0.99999648 85 272020
2049.56490542 -0.19349058 0.99969855 0.99971144 85 272020
2049.56629433 -0.19210167 0.99991302 0.99992591 85 272020
2049.56768323 -0.19071277 0.99986460 0.99987749 85 272020
2049.56907213 -0.18932387 0.99969172 0.99970460 85 272020
2049.57046104 -0.18793496 0.99943598 0.99944886 85 272020
2049.57184994 -0.18654606 0.99975790 0.99977079 85 272020
2049.57323884 -0.18515716 1.00003623 1.00004912 85 272020
2049.57462775 -0.18376825 0.99979632 0.99980921 85 272020
2049.57601665 -0.18237935 0.99956053 0.99957342 85 272020
2049.57740555 -0.18099045 1.00028873 1.00030162 85 272020
2049.57879446 -0.17960154 0.99966730 0.99968019 85 272020
2049.58018336 -0.17821264 1.00023504 1.00024793 85 272020
2049.58157226 -0.17682374 1.00003240 1.00004529 85 272020
2049.58296117 -0.17543483 0.99970439 0.99971728 85 272020
2049.58435007 -0.17404593 0.99942714 0.99944002 85 272020
2049.58573897 -0.17265703 1.00027874 1.00029163 85 272020
2049.58712788 -0.17126812 1.00018101 1.00019390 85 272020
2049.58851678 -0.16987922 1.00016837 1.00018126 85 272020
2049.58990568 -0.16849032 0.99964115 0.99965403 85 272020
2049.59129459 -0.16710141 1.00047417 1.00048706 85 272020
2049.59268349 -0.16571251 0.99992014 0.99993302 85 272020
2049.59407239 -0.16432361 0.99970592 0.99971880 85 272020
2049.59546130 -0.16293470 1.00001972 1.00003261 85 272020
2049.59685020 -0.16154580 1.00055037 1.00056327 85 272020
2049.59823910 -0.16015690 0.99966467 0.99967756 85 272020
2049.59962801 -0.15876799 0.99985001 0.99986289 85 272020
2049.60101691 -0.15737909 1.00011328 1.00012617 85 272020
2049.60240581 -0.15599019 1.00008860 1.00010149 85 272020
2049.60379472 -0.15460128 1.00013403 1.00014692 85 272020
2049.60518362 -0.15321238 1.00024643 1.00025932 85 272020
2049.60657252 -0.15182348 0.99991587 0.99992876 85 272020
2049.60796142 -0.15043458 0.99998720 1.00000009 85 272020
2049.60935033 -0.14904567 0.99983334 0.99984622 85 272020
2049.61073923 -0.14765677 1.00012268 1.00013557 85 272020
2049.61212813 -0.14626787 1.00009993 1.00011282 85 272020
2049.61351704 -0.14487896 0.99998704 0.99999993 85 272020
2049.61490594 -0.14349006 0.99952400 0.99953688 85 272020
2049.61629484 -0.14210116 0.99997883 0.99999172 85 272020
2049.61768375 -0.14071225 0.99987468 0.99988756 85 272020
2049.61907265 -0.13932335 1.00009571 1.00010860 85 272020
2049.62046155 -0.13793445 0.99980568 0.99981857 85 272020
2049.62185046 -0.13654554 0.99992738 0.99994027 85 272020
2049.62323936 -0.13515664 1.00012351 1.00013640 85 272020
2049.62462826 -0.13376774 0.99960993 0.99962282 85 272020
2049.62601717 -0.13237883 1.00013475 1.00014764 85 272020
2049.62740607 -0.13098993 0.99999380 1.00000669 85 272020
2049.62879497 -0.12960103 1.00022507 1.00023796 85 272020
2049.63018388 -0.12821212 1.00015204 1.00016493 85 272020
2049.63157278 -0.12682322 0.99999741 1.00001030 85 272020
2049.63296168 -0.12543432 0.99998249 0.99999538 85 272020
2049.63435059 -0.12404541 0.99981872 0.99983160 85 272020
2049.63573949 -0.12265651 0.99984777 0.99986066 85 272020
2049.63712839 -0.12126761 0.99977516 0.99978804 85 272020
2049.63851729 -0.11987871 1.00029973 1.00031262 85 272020
2049.63990620 -0.11848980 0.99962059 0.99963347 85 272020
2049.64129510 -0.11710090 1.00022379 1.00023668 85 272020
2049.64268400 -0.11571200 1.00040189 1.00041478 85 272020
2049.64407291 -0.11432309 1.00021445 1.00022734 85 272020
2049.64546181 -0.11293419 1.00048871 1.00050160 85 272020
2049.64685071 -0.11154529 0.99994606 0.99995895 85 272020
2049.64823962 -0.11015638 0.99970668 0.99971956 85 272020
2049.64962852 -0.10876748 1.00007270 1.00008559 85 272020
2049.65101742 -0.10737858 1.00016474 1.00017763 85 272020
2049.65240633 -0.10598967 1.00067453 1.00068743 85 272020
2049.65379523 -0.10460077 1.00038185 1.00039474 85 272020
2049.65518413 -0.10321187 1.00009084 1.00010373 85 272020
2049.65657304 -0.10182296 1.00026499 1.00027788 85 272020
2049.65796194 -0.10043406 0.99989458 0.99990747 85 272020
2049.65935084 -0.09904516 1.00022104 1.00023393 85 272020
2049.66073974 -0.09765626 1.00030565 1.00031854 85 272020
2049.66212865 -0.09626735 1.00014831 1.00016120 85 272020
2049.66351755 -0.09487845 1.00051959 1.00053249 85 272020
2049.66490645 -0.09348955 0.99971752 0.99973040 85 272020
2049.66629536 -0.09210064 1.00015028 1.00016317 85 272020
2049.66768426 -0.09071174 1.00034425 1.00035714 85 272020
2049.66907316 -0.08932284 1.00004929 1.00006218 85 272020
2049.67046207 -0.08793393 1.00011297 1.00012586 85 272020
2049.67185097 -0.08654503 1.00023949 1.00025238 85 272020
2049.67323987 -0.08515613 1.00019493 1.00020782 85 272020
2049.67462878 -0.08376722 0.99988151 0.99989439 85 272020
2049.67601768 -0.08237832 0.99981885 0.99983173 85 272020
2049.67740658 -0.08098942 0.99884316 0.99885603 85 272020
2049.67879548 -0.07960052 0.99869155 0.99870442 85 272020
2049.68018439 -0.07821161 0.99783621 0.99784907 85 272020
2049.68157329 -0.07682271 0.99872604 0.99873891 85 272020
2049.68296219 -0.07543381 0.99719016 0.99720301 85 272020
2049.68435110 -0.07404490 0.99779857 0.99781143 85 272020
2049.68574000 -0.07265600 0.99780655 0.99781941 85 272020
2049.68712890 -0.07126710 0.99807542 0.99808828 85 272020
2049.68851781 -0.06987819 0.99743904 0.99745190 85 272020
2049.68990671 -0.06848929 0.99752666 0.99753951 85 272020
2049.69129561 -0.06710039 0.99758549 0.99759835 85 272020
2049.69268451 -0.06571149 0.99716999 0.99718284 85 272020
2049.69407342 -0.06432258 0.99707839 0.99709124 85 272020
2049.69546232 -0.06293368 0.99688217 0.99689501 85 272020
2049.69685122 -0.06154478 0.99760454 0.99761739 85 272020
2049.69824013 -0.06015587 0.99730701 0.99731987 85 272020
2049.69962903 -0.05876697 0.99729429 0.99730714 85 272020
2049.70101793 -0.05737807 0.99665252 0.99666536 85 272020
2049.70240684 -0.05598916 0.99733459 0.99734744 85 272020
2049.70379574 -0.05460026 0.99694640 0.99695925 85 272020
2049.70518464 -0.05321136 0.99678570 0.99679855 85 272020
2049.70657354 -0.05182246 0.99740317 0.99741602 85 272020
2049.70796245 -0.05043355 0.99705518 0.99706803 85 272020
2049.70935135 -0.04904465 0.99710004 0.99711289 85 272020
2049.71074025 -0.04765575 0.99723748 0.99725034 85 272020
2049.71212916 -0.04626684 0.99676110 0.99677394 85 272020
2049.71351806 -0.04487794 0.99724009 0.99725294 85 272020
2049.71490696 -0.04348904 0.99720385 0.99721670 85 272020
2049.71629587 -0.04210013 0.99691377 0.99692661 85 272020
2049.71768477 -0.04071123 0.99634313 0.99635597 85 272020
2049.71907367 -0.03932233 0.99644733 0.99646017 85 272020
2049.72046257 -0.03793343 0.99663432 0.99664717 85 272020
2049.72185148 -0.03654452 0.99638557 0.99639841 85 272020
2049.72324038 -0.03515562 0.99744521 0.99745807 85 272020
2049.72462928 -0.03376672 0.99728550 0.99729835 85 272020
2049.72601819 -0.03237781 0.99718698 0.99719984 85 272020
2049.72740709 -0.03098891 0.99743449 0.99744734 85 272020
2049.72879599 -0.02960001 0.99692412 0.99693697 85 272020
2049.73018490 -0.02821110 0.99729076 0.99730361 85 272020
2049.73157380 -0.02682220 0.99717979 0.99719264 85 272020
2049.73296270 -0.02543330 0.99688151 0.99689436 85 272020
2049.73435160 -0.02404440 0.99636337 0.99637621 85 272020
2049.73574051 -0.02265549 0.99628469 0.99629753 85 272020
2049.73712941 -0.02126659 0.99936488 0.99937776 85 272020
2049.73851831 -0.01987769 1.00304339 1.00305632 85 272020
2049.73990722 -0.01848878 1.00028483 1.00029772 85 272020
2049.74129612 -0.01709988 0.99913292 0.99914580 85 272020
2049.74268502 -0.01571098 0.99876827 0.99878114 85 272020
2049.74407392 -0.01432208 0.99831315 0.99832601 85 272020
2049.74546283 -0.01293317 0.99802238 0.99803524 85 272020
2049.74685173 -0.01154427 0.99800223 0.99801509 85 272020
2049.74824063 -0.01015537 0.99735367 0.99736652 85 272020
2049.74962954 -0.00876646 0.99768367 0.99769653 85 272020
2049.75101844 -0.00737756 0.99710840 0.99712125 85 272020
2049.75240734 -0.00598866 0.99700595 0.99701880 85 272020
2049.75379625 -0.00459975 0.99869161 0.99870448 85 272020
2049.75518515 -0.00321085 0.99854193 0.99855480 85 272020
2049.75657405 -0.00182195 0.99773153 0.99774438 85 272020
2049.75796295 -0.00043305 0.99742065 0.99743350 85 272020
2049.75935186 0.00095586 0.99730188 0.99731473 85 272020
2049.76074076 0.00234476 0.99755010 0.99756296 85 272020
2049.76212966 0.00373366 0.99783223 0.99784509 85 272020
2049.76351857 0.00512257 0.99776957 0.99778243 85 272020
2049.76490747 0.00651147 0.99723975 0.99725260 85 272020
2049.76629637 0.00790037 0.99730931 0.99732216 85 272020
2049.76768527 0.00928927 0.99784654 0.99785940 85 272020
2049.76907418 0.01067818 0.99728661 0.99729947 85 272020
2049.77046308 0.01206708 0.99739327 0.99740613 85 272020
2049.77185198 0.01345598 0.99718222 0.99719507 85 272020
2049.77324089 0.01484489 0.99731902 0.99733187 85 272020
2049.77462979 0.01623379 0.99766041 0.99767327 85 272020
2049.77601869 0.01762269 0.99777509 0.99778794 85 272020
2049.77740759 0.01901159 0.99736252 0.99737537 85 272020
2049.77879650 0.02040050 0.99741903 0.99743188 85 272020
2049.78018540 0.02178940 0.99761141 0.99762427 85 272020
2049.78157430 0.02317830 0.99684128 0.99685413 85 272020
2049.78296321 0.02456721 0.99706195 0.99707480 85 272020
2049.78435211 0.02595611 0.99766431 0.99767716 85 272020
2049.78574101 0.02734501 0.99751835 0.99753120 85 272020
2049.78712991 0.02873391 0.99743442 0.99744727 85 272020
2049.78851882 0.03012282 0.99729924 0.99731209 85 272020
2049.78990772 0.03151172 0.99728594 0.99729880 85 272020
2049.79129662 0.03290062 0.99805801 0.99807088 85 272020
2049.79268553 0.03428953 0.99729298 0.99730583 85 272020
2049.79407443 0.03567843 0.99728274 0.99729559 85 272020
2049.79546333 0.03706733 0.99733512 0.99734798 85 272020
2049.79685223 0.03845623 0.99824171 0.99825458 85 272020
2049.79824114 0.03984514 0.99756592 0.99757877 85 272020
2049.79963004 0.04123404 0.99771726 0.99773012 85 272020
2049.80101894 0.04262294 0.99783148 0.99784434 85 272020
2049.80240784 0.04401184 0.99825310 0.99826596 85 272020
2049.80379675 0.04540075 0.99768428 0.99769714 85 272020
2049.80518565 0.04678965 0.99753358 0.99754643 85 272020
2049.80657455 0.04817855 0.99800925 0.99802211 85 272020
2049.80796346 0.04956746 0.99739204 0.99740490 85 272020
2049.80935236 0.05095636 0.99778250 0.99779536 85 272020
2049.81074126 0.05234526 0.99779748 0.99781034 85 272020
2049.81213016 0.05373416 0.99922231 0.99923519 85 272020
2049.81351907 0.05512307 0.99889949 0.99891236 85 272020
2049.81490797 0.05651197 0.99879785 0.99881072 85 272020
2049.81629687 0.05790087 1.00020759 1.00022048 85 272020
2049.81768577 0.05928977 1.00002505 1.00003794 85 272020
2049.81907468 0.06067868 1.00005974 1.00007263 85 272020
2049.82046358 0.06206758 0.99999396 1.00000684 85 272020
2049.82185248 0.06345648 0.99945420 0.99946708 85 272020
2049.82324139 0.06484539 1.00034233 1.00035522 85 272020
2049.82463029 0.06623429 0.99944980 0.99946268 85 272020
2049.82601919 0.06762319 1.00001342 1.00002631 85 272020
2049.82740809 0.06901209 1.00010866 1.00012155 85 272020
2049.82879700 0.07040100 0.99969644 0.99970932 85 272020
2049.83018590 0.07178990 0.99956458 0.99957746 85 272020
2049.83157480 0.07317880 0.99983246 0.99984535 85 272020
2049.83296371 0.07456771 0.99950932 0.99952220 85 272020
2049.83435261 0.07595661 1.00007075 1.00008364 85 272020
2049.83574151 0.07734551 0.99952062 0.99953350 85 272020
2049.83713041 0.07873441 0.99970524 0.99971813 85 272020
2049.83851932 0.08012332 0.99982509 0.99983798 85 272020
2049.83990822 0.08151222 1.00021822 1.00023111 85 272020
2049.84129712 0.08290112 0.99991107 0.99992396 85 272020
2049.84268602 0.08429002 0.99987148 0.99988436 85 272020
2049.84407493 0.08567893 1.00029608 1.00030897 85 272020
2049.84546383 0.08706783 0.99982539 0.99983828 85 272020
2049.84685273 0.08845673 0.99982917 0.99984206 85 272020
2049.84824163 0.08984563 1.00010122 1.00011411 85 272020
2049.84963054 0.09123454 1.00023673 1.00024962 85 272020
2049.85101944 0.09262344 0.99995853 0.99997142 85 272020
2049.85240834 0.09401234 1.00011666 1.00012955 85 272020
2049.85379725 0.09540125 1.00020943 1.00022232 85 272020
2049.85518615 0.09679015 1.00000692 1.00001981 85 272020
2049.85657505 0.09817905 1.00015908 1.00017197 85 272020
2049.85796395 0.09956795 1.00010173 1.00011462 85 272020
2049.85935286 0.10095686 1.00019645 1.00020934 85 272020
2049.86074176 0.10234576 1.00008821 1.00010109 85 272020
2049.86213066 0.10373466 0.99997645 0.99998933 85 272020
2049.86351956 0.10512356 0.99986199 0.99987488 85 272020
2049.86490847 0.10651247 1.00015498 1.00016787 85 272020
2049.86629737 0.10790137 0.99974324 0.99975612 85 272020
2049.86768627 0.10929027 1.00004229 1.00005518 85 272020
2049.86907518 0.11067918 1.00024797 1.00026086 85 272020
2049.87046408 0.11206808 0.99965188 0.99966477 85 272020
2049.87185298 0.11345698 0.99999319 1.00000608 85 272020
2049.87324188 0.11484588 0.99982032 0.99983321 85 272020
2049.87463079 0.11623479 0.99996973 0.99998262 85 272020
2049.87601969 0.11762369 0.99980175 0.99981464 85 272020
2049.87740859 0.11901259 1.00043197 1.00044487 85 272020
2049.87879749 0.12040149 0.99996189 0.99997477 85 272020
2049.88018640 0.12179040 1.00005153 1.00006442 85 272020
2049.88157530 0.12317930 0.99966804 0.99968092 85 272020
2049.88296420 0.12456820 0.99994679 0.99995968 85 272020
2049.88435310 0.12595710 1.00012971 1.00014260 85 272020
2049.88574201 0.12734601 0.99997816 0.99999105 85 272020
2049.88713091 0.12873491 0.99989246 0.99990535 85 272020
2049.88851981 0.13012381 0.99997370 0.99998659 85 272020
2049.88990872 0.13151272 0.99971742 0.99973031 85 272020
2049.89129762 0.13290162 1.00015978 1.00017267 85 272020
2049.89268652 0.13429052 0.99996363 0.99997652 85 272020
2049.89407542 0.13567942 0.99958102 0.99959390 85 272020
2049.89546433 0.13706833 0.99989929 0.99991217 85 272020
2049.89685323 0.13845723 0.99988796 0.99990085 85 272020
2049.89824213 0.13984613 1.00052385 1.00053674 85 272020
2049.89963103 0.14123503 0.99975743 0.99977031 85 272020
2049.90101994 0.14262394 0.99998747 1.00000035 85 272020
2049.90240884 0.14401284 1.00025442 1.00026731 85 272020
2049.90379774 0.14540174 0.99965518 0.99966806 85 272020
2049.90518664 0.14679064 0.99999315 1.00000604 85 272020
2049.90657555 0.14817955 1.00030661 1.00031950 85 272020
2049.90796445 0.14956845 1.00000631 1.00001920 85 272020
2049.90935335 0.15095735 0.99983995 0.99985284 85 272020
2049.91074225 0.15234625 1.00035596 1.00036885 85 272020
2049.91213116 0.15373516 1.00016229 1.00017518 85 272020
2049.91352006 0.15512406 1.00013598 1.00014887 85 272020
2049.91490896 0.15651296 1.00003049 1.00004338 85 272020
2049.91629786 0.15790186 1.00002475 1.00003763 85 272020
2049.91768677 0.15929077 1.00014060 1.00015349 85 272020
2049.91907567 0.16067967 0.99988727 0.99990015 85 272020
2049.92046457 0.16206857 0.99995759 0.99997048 85 272020
2049.92185347 0.16345747 0.99970731 0.99972019 85 272020
2049.92324238 0.16484638 0.99986830 0.99988118 85 272020
2049.92463128 0.16623528 1.00003889 1.00005177 85 272020
2049.92602018 0.16762418 0.99998615 0.99999904 85 272020
2049.92740908 0.16901308 0.99986883 0.99988171 85 272020
2049.92879799 0.17040199 0.99986634 0.99987923 85 272020
2049.93018689 0.17179089 0.99985278 0.99986566 85 272020
2049.93157579 0.17317979 0.99999635 1.00000924 85 272020
2049.93296469 0.17456869 1.00048681 1.00049971 85 272020
2049.93435360 0.17595760 0.99953271 0.99954559 85 272020
2049.93574250 0.17734650 0.99995510 0.99996798 85 272020
2049.93713140 0.17873540 1.00005120 1.00006409 85 272020
2049.93852030 0.18012430 0.99984133 0.99985421 85 272020
2049.93990921 0.18151321 0.99948412 0.99949700 85 272020
2049.94129811 0.18290211 1.00049622 1.00050912 85 272020
2049.94268701 0.18429101 0.99962597 0.99963885 85 272020
2049.94407592 0.18567992 1.00030806 1.00032096 85 272020
2049.94546482 0.18706882 1.00034962 1.00036251 85 272020
2049.94685372 0.18845772 1.00034608 1.00035898 85 272020
2049.94824262 0.18984662 0.99970789 0.99972078 85 272020
2049.94963153 0.19123553 0.99963274 0.99964563 85 272020
2049.95102043 0.19262443 1.00011449 1.00012738 85 272020
2049.95240933 0.19401333 0.99995665 0.99996953 85 272020
2049.95379823 0.19540223 0.99994888 0.99996177 85 272020
2049.95518714 0.19679114 0.99940385 0.99941673 85 272020
2049.95657604 0.19818004 1.00011845 1.00013134 85 272020
